image_id,x_1,y_1,width,height
055510.jpg,246,84,135,187
055515.jpg,385,288,393,544
055538.jpg,246,145,164,227
055560.jpg,279,137,424,587
055578.jpg,113,40,62,86
055603.jpg,72,72,205,284
055611.jpg,669,65,143,198
055614.jpg,145,100,107,148
055645.jpg,211,54,114,158
055670.jpg,440,85,270,374
055675.jpg,102,49,239,331
055691.jpg,69,72,127,176
055695.jpg,43,73,169,234
055698.jpg,21,83,224,310
055707.jpg,118,60,234,324
055711.jpg,152,45,161,223
055737.jpg,64,44,99,137
055767.jpg,108,57,174,241
055774.jpg,133,90,198,274
055811.jpg,227,90,161,223
055833.jpg,135,99,213,295
055843.jpg,193,84,143,198
055845.jpg,143,51,237,328
055886.jpg,22,84,203,281
055889.jpg,149,123,208,288
055890.jpg,149,74,130,180
055897.jpg,63,95,244,338
055899.jpg,41,89,315,436
055902.jpg,499,431,764,1058
055914.jpg,144,35,99,137
055925.jpg,8,26,143,191
055957.jpg,108,115,117,162
055969.jpg,107,78,138,191
055975.jpg,38,49,250,346
055977.jpg,146,85,148,205
056018.jpg,392,158,289,400
056021.jpg,95,95,174,241
056026.jpg,100,89,190,263
056056.jpg,170,93,320,443
056058.jpg,166,60,73,101
056073.jpg,208,97,179,248
056078.jpg,691,56,192,266
056095.jpg,74,109,57,79
056113.jpg,88,79,172,238
056126.jpg,174,44,138,191
056132.jpg,117,66,135,187
056196.jpg,52,45,260,360
056208.jpg,188,65,127,176
056261.jpg,186,78,143,198
056278.jpg,223,71,159,220
056317.jpg,52,29,135,190
056341.jpg,83,77,169,234
056383.jpg,62,79,211,292
056398.jpg,9,43,187,259
056406.jpg,45,71,164,227
056437.jpg,109,107,143,198
056466.jpg,191,69,244,338
056535.jpg,36,56,127,176
056601.jpg,98,28,122,169
056617.jpg,80,64,88,122
056618.jpg,34,23,42,58
056639.jpg,368,219,179,248
056705.jpg,68,69,205,284
056708.jpg,51,3,107,166
056713.jpg,107,81,146,202
056727.jpg,168,181,390,540
056770.jpg,46,60,88,109
056779.jpg,671,60,130,180
056826.jpg,84,140,263,364
056829.jpg,302,55,140,194
056841.jpg,293,79,294,407
056854.jpg,71,25,65,90
056881.jpg,96,84,151,209
056885.jpg,138,130,273,348
056919.jpg,114,58,130,180
056937.jpg,364,70,291,403
056960.jpg,77,97,179,248
056975.jpg,230,127,127,176
056987.jpg,46,30,78,108
056997.jpg,106,47,117,162
057000.jpg,91,71,221,306
057019.jpg,226,29,109,151
057020.jpg,79,55,244,338
057021.jpg,568,66,343,475
057022.jpg,187,124,211,292
057026.jpg,97,79,75,104
057049.jpg,76,51,133,184
057067.jpg,26,39,88,122
057071.jpg,66,64,179,248
057085.jpg,126,23,208,288
057096.jpg,62,47,65,90
057115.jpg,129,61,94,130
057145.jpg,165,69,109,151
057174.jpg,141,52,252,349
057195.jpg,133,67,148,205
057206.jpg,66,139,205,284
057213.jpg,39,82,198,245
057235.jpg,18,51,182,252
057258.jpg,243,51,107,148
057270.jpg,93,86,231,320
057286.jpg,167,61,81,112
057314.jpg,120,47,107,148
057318.jpg,43,43,81,112
057331.jpg,25,97,203,281
057361.jpg,30,49,107,148
057367.jpg,112,27,104,144
057375.jpg,54,75,156,216
057385.jpg,145,58,112,155
057393.jpg,51,35,101,140
057402.jpg,56,71,99,137
057413.jpg,118,64,252,349
057434.jpg,64,24,104,144
057480.jpg,152,99,172,238
057481.jpg,179,33,73,101
057495.jpg,96,69,96,133
057520.jpg,88,82,187,259
057522.jpg,131,54,143,198
057529.jpg,443,166,263,364
057543.jpg,49,88,192,266
057557.jpg,102,25,73,101
057569.jpg,32,199,112,155
057614.jpg,152,122,114,158
057632.jpg,235,39,146,202
057717.jpg,89,92,198,274
057724.jpg,109,36,153,212
057733.jpg,152,56,101,140
057772.jpg,362,58,75,104
057778.jpg,37,46,39,54
057794.jpg,98,97,203,281
057809.jpg,39,67,114,158
057811.jpg,582,79,731,1012
057832.jpg,78,80,216,299
057862.jpg,338,243,343,475
057880.jpg,49,68,172,238
057881.jpg,163,37,83,115
057894.jpg,112,43,127,176
057962.jpg,236,83,398,551
058028.jpg,128,115,239,331
058068.jpg,391,275,270,374
058093.jpg,130,170,343,475
058100.jpg,93,46,81,112
058115.jpg,86,105,177,245
058176.jpg,136,138,117,162
058196.jpg,77,110,263,364
058200.jpg,112,69,182,252
058218.jpg,54,65,296,410
058234.jpg,152,99,185,256
058235.jpg,128,45,151,209
058242.jpg,100,116,244,338
058247.jpg,92,76,138,191
058264.jpg,73,57,109,151
058268.jpg,58,52,195,270
058319.jpg,142,42,156,216
058321.jpg,114,78,122,169
058324.jpg,135,25,218,300
058330.jpg,192,52,143,198
058353.jpg,263,214,192,266
058369.jpg,230,148,231,320
058392.jpg,103,15,138,191
058396.jpg,165,146,203,281
058419.jpg,141,49,122,169
058453.jpg,90,56,120,166
058455.jpg,102,117,242,335
058456.jpg,190,1,224,310
058463.jpg,124,54,112,155
058470.jpg,61,93,151,209
058511.jpg,54,66,213,295
058575.jpg,34,56,192,266
058588.jpg,128,76,192,266
058619.jpg,146,71,146,202
058621.jpg,59,75,302,418
058624.jpg,705,329,536,742
058644.jpg,145,92,210,279
058670.jpg,67,86,159,220
058671.jpg,69,544,1342,1858
058687.jpg,1,50,125,173
058693.jpg,68,98,255,353
058705.jpg,88,51,213,295
058710.jpg,41,111,166,230
058753.jpg,22,92,211,292
058772.jpg,165,210,361,500
058777.jpg,20,40,169,234
058814.jpg,201,81,109,151
058838.jpg,340,210,192,266
058842.jpg,276,49,140,194
058844.jpg,1,57,299,389
058860.jpg,87,100,252,349
058882.jpg,115,44,94,130
058885.jpg,115,72,130,180
058934.jpg,75,120,208,288
058947.jpg,144,7,166,230
058961.jpg,418,75,200,277
058982.jpg,414,51,117,162
059018.jpg,425,93,122,169
059027.jpg,136,85,148,205
059042.jpg,194,63,101,140
059094.jpg,297,30,65,90
059102.jpg,19,31,185,248
059128.jpg,116,86,120,166
059155.jpg,309,52,133,184
059156.jpg,128,78,120,166
059157.jpg,138,41,148,205
059175.jpg,750,92,125,173
059188.jpg,31,57,60,83
059191.jpg,423,128,179,248
059203.jpg,187,83,112,155
059228.jpg,237,68,130,180
059253.jpg,143,40,156,216
059271.jpg,265,1,559,774
059277.jpg,87,90,203,281
059319.jpg,165,73,148,205
059330.jpg,89,52,96,133
059333.jpg,211,116,216,299
059363.jpg,33,49,213,295
059367.jpg,37,85,88,122
059376.jpg,206,54,200,277
059407.jpg,97,64,442,590
059410.jpg,211,244,728,1008
059426.jpg,51,43,112,155
059456.jpg,26,40,104,144
059460.jpg,104,32,138,191
059476.jpg,67,45,138,191
059500.jpg,116,66,125,173
059502.jpg,162,66,120,166
059511.jpg,283,157,70,97
059608.jpg,84,129,257,356
059626.jpg,497,373,567,785
059678.jpg,92,68,140,194
059679.jpg,58,63,182,252
059700.jpg,168,57,109,151
059708.jpg,77,87,140,194
059734.jpg,78,122,221,306
059746.jpg,139,67,200,277
059751.jpg,150,52,114,158
059779.jpg,98,64,203,281
059780.jpg,1,55,107,148
059822.jpg,276,128,151,209
059867.jpg,48,54,133,184
059929.jpg,102,78,203,281
059987.jpg,267,185,413,572
059996.jpg,134,57,192,266
059998.jpg,60,1,125,173
060016.jpg,82,71,148,205
060017.jpg,293,121,255,353
060060.jpg,11,72,135,187
060068.jpg,99,1,91,126
060091.jpg,96,81,212,302
060139.jpg,134,91,101,140
060141.jpg,103,71,127,176
060175.jpg,273,93,166,230
060177.jpg,600,71,138,191
060185.jpg,192,53,125,173
060237.jpg,254,109,361,500
060242.jpg,101,69,374,518
060268.jpg,202,113,104,144
060278.jpg,112,65,169,234
060289.jpg,100,81,177,245
060307.jpg,498,175,312,432
060328.jpg,145,48,179,248
060351.jpg,331,155,432,598
060389.jpg,149,80,200,277
060420.jpg,127,55,237,311
060447.jpg,145,156,239,331
060572.jpg,381,78,221,306
060573.jpg,242,79,242,335
060589.jpg,670,78,213,295
060590.jpg,11,18,75,104
060667.jpg,130,91,198,274
060686.jpg,119,65,101,140
060696.jpg,114,96,187,259
060698.jpg,115,79,190,263
060776.jpg,59,38,104,144
060777.jpg,4,22,88,122
060790.jpg,111,133,244,338
060806.jpg,67,59,88,122
060902.jpg,92,108,296,348
060907.jpg,104,85,172,238
060974.jpg,53,65,153,212
060993.jpg,77,59,198,261
061002.jpg,177,84,193,295
061024.jpg,133,124,382,529
061035.jpg,49,106,205,284
061036.jpg,86,62,164,227
061047.jpg,92,67,187,259
061111.jpg,83,86,177,245
061114.jpg,319,110,169,234
061116.jpg,268,21,148,205
061132.jpg,108,13,109,151
061142.jpg,146,78,192,266
061176.jpg,173,115,213,295
061185.jpg,115,35,125,173
061190.jpg,23,38,86,119
061201.jpg,116,111,385,533
061202.jpg,196,96,135,187
061212.jpg,31,116,218,302
061275.jpg,177,51,127,176
061277.jpg,81,45,164,227
061283.jpg,157,129,159,220
061285.jpg,46,49,315,396
061292.jpg,73,58,174,241
061327.jpg,145,83,146,202
061356.jpg,134,96,93,180
061361.jpg,31,38,187,245
061375.jpg,251,55,88,122
061386.jpg,139,111,70,97
061411.jpg,53,57,114,158
061412.jpg,62,73,42,58
061415.jpg,560,269,530,734
061430.jpg,388,317,764,1058
061446.jpg,47,66,179,248
061449.jpg,135,41,200,277
061452.jpg,109,78,130,180
061462.jpg,137,35,86,119
061464.jpg,92,28,172,238
061471.jpg,12,39,135,187
061493.jpg,57,33,60,83
061501.jpg,140,39,213,295
061502.jpg,193,86,317,439
061505.jpg,125,85,237,328
061506.jpg,112,37,161,223
061510.jpg,43,84,229,317
061517.jpg,318,149,229,317
061520.jpg,116,96,229,317
061528.jpg,101,69,146,202
061543.jpg,13,20,88,122
061553.jpg,84,69,120,166
061560.jpg,127,85,187,259
061591.jpg,50,28,99,137
061607.jpg,63,85,229,317
061624.jpg,102,78,211,292
061626.jpg,58,36,94,130
061641.jpg,239,89,312,432
061659.jpg,59,27,126,176
061687.jpg,68,116,208,288
061706.jpg,248,92,99,137
061725.jpg,698,381,348,482
061726.jpg,63,54,185,256
061747.jpg,1,105,234,324
061771.jpg,91,93,276,382
061790.jpg,54,71,159,220
061796.jpg,85,63,130,180
061800.jpg,45,34,114,158
061820.jpg,135,48,44,61
061857.jpg,313,154,156,216
061876.jpg,167,42,52,72
061898.jpg,171,55,101,140
061949.jpg,29,13,130,180
061972.jpg,46,171,627,868
062002.jpg,46,45,125,173
062037.jpg,49,39,101,140
062065.jpg,1,32,211,265
062100.jpg,61,37,112,155
062109.jpg,85,41,143,198
062113.jpg,81,35,107,148
062178.jpg,89,51,164,227
062180.jpg,357,206,143,198
062217.jpg,217,99,330,457
062238.jpg,152,70,73,101
062309.jpg,86,53,99,137
062318.jpg,35,84,242,335
062339.jpg,154,6,159,220
062341.jpg,133,99,205,284
062363.jpg,7,95,221,306
062372.jpg,149,50,117,162
062382.jpg,50,74,294,407
062395.jpg,145,58,143,198
062474.jpg,144,64,122,169
062476.jpg,15,41,99,137
062496.jpg,54,42,107,148
062499.jpg,84,106,68,94
062504.jpg,74,128,177,245
062532.jpg,75,127,133,184
062579.jpg,182,101,78,108
062588.jpg,67,46,140,194
062599.jpg,131,95,138,191
062600.jpg,156,78,179,248
062629.jpg,109,49,91,126
062645.jpg,29,71,190,263
062646.jpg,63,31,114,158
062670.jpg,101,95,91,126
062701.jpg,165,22,117,162
062705.jpg,288,68,130,180
062712.jpg,73,30,99,137
062731.jpg,129,68,122,169
062744.jpg,237,103,170,346
062746.jpg,109,103,315,436
062783.jpg,164,71,125,173
062823.jpg,516,234,244,338
062845.jpg,157,24,164,227
062860.jpg,112,30,91,126
062951.jpg,157,40,153,212
062954.jpg,359,173,510,706
063013.jpg,69,39,107,148
063022.jpg,226,151,408,565
063040.jpg,106,45,161,223
063062.jpg,124,57,130,180
063093.jpg,484,364,400,554
063156.jpg,96,23,107,148
063165.jpg,114,36,140,194
063183.jpg,127,81,148,205
063192.jpg,20,92,133,184
063225.jpg,189,72,120,166
063287.jpg,20,41,164,227
063290.jpg,77,27,114,158
063293.jpg,174,83,148,205
063297.jpg,42,53,135,187
063299.jpg,74,3,109,151
063308.jpg,38,49,218,302
063323.jpg,31,29,101,140
063324.jpg,35,44,159,220
063332.jpg,21,44,153,201
063359.jpg,82,85,138,191
063383.jpg,63,94,177,245
063403.jpg,60,55,208,288
063422.jpg,107,117,161,223
063444.jpg,122,76,216,299
063486.jpg,125,79,291,403
063527.jpg,107,53,133,184
063534.jpg,286,183,338,468
063582.jpg,416,103,205,284
063588.jpg,111,107,226,313
063597.jpg,38,26,107,148
063603.jpg,91,96,174,241
063614.jpg,158,97,234,324
063615.jpg,94,35,99,137
063628.jpg,67,64,213,295
063639.jpg,320,52,143,198
063643.jpg,169,109,216,299
063654.jpg,223,36,114,158
063655.jpg,154,32,120,166
063666.jpg,29,36,86,119
063691.jpg,50,46,70,97
063698.jpg,127,72,125,173
063706.jpg,209,54,133,184
063720.jpg,293,103,177,245
063732.jpg,89,40,122,169
063747.jpg,83,69,260,360
063767.jpg,173,23,109,151
063850.jpg,208,134,421,583
063852.jpg,49,46,120,166
063866.jpg,29,62,146,202
063890.jpg,111,90,166,230
063929.jpg,98,72,174,241
063947.jpg,137,108,164,227
063964.jpg,374,180,255,353
063991.jpg,225,54,130,180
064025.jpg,246,359,616,853
064033.jpg,38,100,346,479
064047.jpg,276,106,231,320
064049.jpg,68,52,90,152
064060.jpg,76,93,156,216
064080.jpg,92,67,195,270
064125.jpg,402,84,247,342
064207.jpg,71,64,221,306
064232.jpg,29,74,192,266
064243.jpg,105,90,122,169
064274.jpg,127,29,112,155
064277.jpg,84,52,246,353
064297.jpg,149,94,216,299
064301.jpg,118,67,112,155
064316.jpg,135,96,135,187
064318.jpg,94,77,143,198
064320.jpg,34,91,127,176
064325.jpg,30,12,52,72
064377.jpg,93,60,96,133
064399.jpg,194,80,174,241
064467.jpg,154,50,122,169
064526.jpg,107,98,205,284
064589.jpg,115,133,224,310
064593.jpg,8,39,182,252
064620.jpg,133,53,142,230
064628.jpg,1,73,296,410
064631.jpg,38,84,216,299
064659.jpg,50,65,195,259
064682.jpg,78,60,224,310
064713.jpg,195,58,146,202
064719.jpg,131,136,268,396
064728.jpg,44,127,309,370
064732.jpg,62,15,94,130
064740.jpg,66,37,153,212
064761.jpg,264,58,234,324
064763.jpg,60,72,237,328
064784.jpg,60,97,164,227
064813.jpg,96,89,239,331
064844.jpg,131,133,265,364
064864.jpg,144,73,153,212
064867.jpg,177,51,94,130
064876.jpg,146,49,146,202
064880.jpg,115,87,133,184
064884.jpg,57,93,125,173
064889.jpg,101,77,112,155
064902.jpg,71,63,216,299
064917.jpg,85,73,172,238
064921.jpg,226,75,195,270
064923.jpg,111,79,185,256
064925.jpg,167,76,109,151
064933.jpg,83,74,91,126
064976.jpg,95,67,179,248
064995.jpg,40,24,78,108
064998.jpg,330,80,234,324
065006.jpg,50,66,179,248
065016.jpg,73,97,96,133
065025.jpg,93,97,200,277
065036.jpg,57,40,88,122
065041.jpg,72,54,140,194
065115.jpg,224,42,151,209
065135.jpg,312,65,159,220
065254.jpg,94,61,143,198
065258.jpg,242,68,122,169
065279.jpg,75,142,208,288
065285.jpg,203,131,338,468
065296.jpg,125,109,182,252
065298.jpg,18,35,190,263
065307.jpg,834,333,507,702
065310.jpg,75,106,185,256
065358.jpg,33,16,44,61
065383.jpg,6,19,172,238
065387.jpg,64,105,195,270
065396.jpg,111,95,185,256
065397.jpg,19,26,125,164
065408.jpg,89,80,218,302
065415.jpg,57,32,112,155
065434.jpg,76,40,125,173
065501.jpg,293,206,213,295
065555.jpg,57,62,177,245
065569.jpg,96,16,86,119
065581.jpg,169,134,218,276
065586.jpg,192,42,99,137
065608.jpg,101,100,104,144
065648.jpg,75,94,166,230
065729.jpg,31,91,208,288
065759.jpg,190,67,159,220
065777.jpg,231,8,70,97
065790.jpg,274,170,450,623
065791.jpg,249,36,114,158
065792.jpg,86,42,146,202
065797.jpg,87,80,221,306
065802.jpg,98,73,70,97
065811.jpg,60,28,60,83
065819.jpg,22,30,52,72
065847.jpg,86,94,187,259
065882.jpg,103,149,380,526
065888.jpg,32,26,75,104
065895.jpg,116,29,109,151
065932.jpg,12,46,133,184
065959.jpg,54,33,73,101
065977.jpg,60,32,86,119
065984.jpg,66,69,247,337
066022.jpg,22,31,62,86
066039.jpg,93,112,211,292
066090.jpg,73,57,213,295
066101.jpg,199,63,179,248
066132.jpg,107,33,94,130
066150.jpg,96,134,224,310
066158.jpg,99,26,88,122
066176.jpg,99,38,81,112
066191.jpg,105,112,153,212
066203.jpg,39,92,234,324
066258.jpg,187,46,109,151
066264.jpg,95,71,151,209
066265.jpg,188,71,209,295
066269.jpg,123,108,138,191
066273.jpg,162,48,140,194
066278.jpg,320,26,94,130
066283.jpg,71,31,127,176
066317.jpg,69,51,226,313
066320.jpg,119,239,517,716
066365.jpg,52,46,190,263
066385.jpg,24,110,237,328
066391.jpg,90,92,192,266
066443.jpg,109,69,148,205
066444.jpg,8,73,312,424
066455.jpg,227,52,153,212
066466.jpg,166,49,117,162
066478.jpg,179,41,164,227
066493.jpg,107,30,117,162
066503.jpg,452,360,666,922
066521.jpg,43,97,224,310
066525.jpg,47,49,122,169
066531.jpg,217,89,395,547
066535.jpg,5,114,250,346
066553.jpg,18,68,161,212
066586.jpg,80,35,62,86
066605.jpg,110,64,166,230
066617.jpg,137,74,146,202
066623.jpg,56,59,177,245
066625.jpg,48,94,159,220
066634.jpg,610,71,918,1126
066656.jpg,122,79,159,220
066669.jpg,689,51,133,184
066675.jpg,1953,19,829,1148
066676.jpg,166,52,151,209
066728.jpg,121,5,101,140
066742.jpg,38,28,153,212
066771.jpg,93,56,130,180
066777.jpg,99,82,122,169
066781.jpg,49,39,122,169
066798.jpg,66,77,190,263
066825.jpg,78,98,296,410
066827.jpg,201,57,114,158
066876.jpg,108,59,252,349
066890.jpg,72,79,164,227
066912.jpg,254,136,177,245
066919.jpg,173,48,120,166
066922.jpg,52,151,642,889
066958.jpg,647,138,559,774
066998.jpg,199,173,403,558
067002.jpg,152,24,94,130
067009.jpg,76,31,62,86
067045.jpg,85,132,127,176
067053.jpg,132,42,96,133
067059.jpg,172,1,86,119
067131.jpg,313,61,164,227
067134.jpg,380,145,442,612
067148.jpg,102,63,161,223
067161.jpg,51,25,60,83
067187.jpg,45,87,185,256
067222.jpg,127,59,114,158
067277.jpg,28,46,221,306
067306.jpg,52,25,94,129
067307.jpg,246,100,195,270
067314.jpg,42,43,153,212
067318.jpg,160,79,153,212
067324.jpg,261,55,179,248
067328.jpg,101,145,130,180
067409.jpg,281,23,161,223
067467.jpg,120,32,182,245
067513.jpg,181,7,138,191
067561.jpg,731,600,1009,1397
067633.jpg,112,72,205,284
067638.jpg,21,146,221,306
067646.jpg,250,137,203,281
067650.jpg,116,88,112,155
067659.jpg,87,26,86,119
067687.jpg,78,104,221,306
067697.jpg,45,90,218,302
067721.jpg,14,33,107,148
067727.jpg,277,77,164,227
067732.jpg,18,52,343,445
067748.jpg,93,46,107,148
067768.jpg,167,48,135,187
067786.jpg,166,56,161,223
067788.jpg,20,35,112,155
067814.jpg,275,43,296,410
067817.jpg,107,38,169,234
067818.jpg,1,512,1573,2178
067827.jpg,185,86,151,209
067853.jpg,75,283,634,878
067880.jpg,67,79,161,223
067960.jpg,77,65,231,320
068016.jpg,67,61,148,205
068035.jpg,312,46,330,457
068048.jpg,19,30,195,270
068089.jpg,64,71,172,238
068115.jpg,90,74,114,158
068129.jpg,187,40,172,238
068131.jpg,52,51,91,126
068137.jpg,213,57,120,166
068184.jpg,109,77,120,166
068192.jpg,134,190,354,490
068205.jpg,82,62,99,137
068206.jpg,95,131,88,122
068234.jpg,144,19,78,108
068270.jpg,81,27,114,158
068318.jpg,586,328,590,817
068343.jpg,318,192,330,457
068350.jpg,88,67,99,137
068351.jpg,169,119,512,709
068376.jpg,119,30,148,205
068381.jpg,93,40,101,140
068387.jpg,374,134,273,378
068427.jpg,118,119,166,230
068465.jpg,63,87,244,338
068496.jpg,80,38,81,112
068513.jpg,204,96,169,234
068516.jpg,298,171,229,317
068550.jpg,210,109,60,83
068604.jpg,107,98,237,328
068611.jpg,358,225,81,112
068618.jpg,163,47,83,115
068627.jpg,119,213,554,767
068658.jpg,99,79,179,248
068659.jpg,98,30,88,122
068680.jpg,82,78,169,234
068681.jpg,31,30,169,234
068687.jpg,45,26,140,194
068692.jpg,22,55,130,180
068697.jpg,124,100,182,252
068714.jpg,494,59,125,173
068723.jpg,123,142,198,274
068736.jpg,80,48,172,238
068744.jpg,96,62,127,176
068763.jpg,55,33,177,245
068771.jpg,73,70,112,155
068829.jpg,59,74,387,536
068858.jpg,75,73,122,169
068884.jpg,57,63,229,317
068903.jpg,98,47,94,130
068914.jpg,94,66,208,288
068923.jpg,78,102,122,169
068942.jpg,33,1,164,209
069001.jpg,110,105,268,371
069019.jpg,69,44,103,158
069025.jpg,83,38,166,230
069034.jpg,486,76,374,518
069061.jpg,84,78,166,230
069066.jpg,130,22,109,151
069083.jpg,164,92,99,137
069101.jpg,216,102,185,256
069106.jpg,111,125,283,392
069111.jpg,105,62,164,227
069117.jpg,127,67,112,155
069144.jpg,80,23,81,112
069201.jpg,143,69,179,248
069204.jpg,81,91,88,122
069216.jpg,1017,304,468,648
069227.jpg,146,68,172,238
069269.jpg,42,16,112,155
069270.jpg,59,90,229,317
069275.jpg,119,34,88,122
069285.jpg,33,34,237,328
069294.jpg,171,29,83,115
069300.jpg,136,77,231,320
069310.jpg,53,40,73,101
069410.jpg,47,78,153,212
069466.jpg,33,77,140,194
069477.jpg,432,1,234,324
069484.jpg,34,151,390,540
069506.jpg,61,102,257,356
069521.jpg,211,21,216,299
069537.jpg,19,23,78,108
069565.jpg,58,102,270,374
069583.jpg,696,67,385,533
069585.jpg,73,62,172,238
069599.jpg,42,63,208,288
069614.jpg,128,49,133,194
069622.jpg,33,50,151,212
069625.jpg,109,45,70,97
069657.jpg,16,43,166,230
069671.jpg,117,49,143,198
069733.jpg,108,168,88,122
069739.jpg,99,88,140,194
069743.jpg,526,386,1045,1447
069752.jpg,156,124,239,331
069773.jpg,105,137,159,220
069794.jpg,951,200,348,482
069802.jpg,59,54,208,288
069834.jpg,143,38,203,281
069875.jpg,352,28,182,252
069914.jpg,128,1,270,346
069926.jpg,90,90,216,299
069927.jpg,117,84,107,148
069946.jpg,203,127,143,198
069961.jpg,14,54,99,137
069965.jpg,161,34,120,166
069991.jpg,243,78,205,320
070005.jpg,111,83,229,317
070020.jpg,27,26,122,169
070042.jpg,152,77,91,126
070077.jpg,164,84,182,252
070080.jpg,216,95,224,310
