image_id,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
062178.jpg,69,112,109,111,88,134,71,152,105,151
062180.jpg,68,113,110,112,93,142,68,150,108,151
062217.jpg,68,111,108,113,93,131,71,151,108,151
062238.jpg,67,111,109,112,77,141,69,150,109,151
062309.jpg,68,111,108,112,89,135,71,150,107,152
062318.jpg,70,112,107,110,84,134,72,153,104,152
062339.jpg,73,110,105,109,101,128,77,157,99,153
062341.jpg,71,111,107,110,79,129,70,153,106,153
062363.jpg,69,108,106,114,83,141,77,152,105,153
062372.jpg,68,112,109,112,89,133,68,150,109,151
062382.jpg,69,111,108,111,88,134,72,150,105,154
062395.jpg,70,111,107,111,93,135,74,152,103,154
062474.jpg,70,111,107,111,85,132,75,152,102,153
062476.jpg,70,110,107,111,86,138,72,151,105,155
062496.jpg,67,112,110,112,87,140,68,150,109,150
062499.jpg,69,110,107,112,92,136,76,153,102,152
062504.jpg,68,111,109,112,84,135,72,152,105,151
062532.jpg,69,111,107,111,88,141,74,153,104,152
062579.jpg,68,111,109,112,84,139,68,149,110,153
062588.jpg,69,111,108,112,78,142,69,150,109,153
062599.jpg,67,112,110,112,83,132,69,150,108,150
062600.jpg,70,114,109,109,78,123,70,155,101,149
062629.jpg,69,113,109,110,98,138,72,153,103,150
062645.jpg,69,110,107,112,87,133,71,152,108,152
062646.jpg,70,111,107,111,90,140,68,152,109,153
062670.jpg,69,114,109,109,99,142,67,152,106,151
062701.jpg,70,111,107,111,89,132,72,153,104,153
062705.jpg,68,113,110,112,91,142,66,150,110,150
062712.jpg,70,111,107,111,92,137,69,154,108,151
062731.jpg,74,106,101,111,69,132,81,154,100,161
062744.jpg,81,108,98,105,106,138,77,162,97,161
062746.jpg,70,109,106,113,74,138,73,151,108,155
062783.jpg,68,113,110,111,93,141,68,153,107,149
062823.jpg,69,109,106,113,96,124,75,152,106,153
062845.jpg,69,109,106,112,83,135,75,152,105,154
062860.jpg,69,111,108,112,87,134,73,152,105,152
062951.jpg,73,113,106,107,76,130,75,156,97,154
062954.jpg,68,110,107,113,96,126,73,151,106,152
063013.jpg,71,116,110,107,75,123,71,156,98,147
063022.jpg,70,111,107,111,92,132,73,152,104,153
063040.jpg,70,110,107,112,74,139,69,152,109,153
063062.jpg,71,110,106,110,103,132,73,153,103,155
063093.jpg,70,111,106,111,102,136,70,154,107,152
063156.jpg,73,111,106,108,78,132,75,155,100,154
063165.jpg,68,111,109,112,88,132,68,150,109,152
063183.jpg,67,112,110,112,89,142,65,150,112,149
063192.jpg,68,111,109,112,86,140,67,151,110,151
063225.jpg,68,112,109,111,89,138,67,151,109,151
063287.jpg,72,111,106,109,74,128,73,155,102,153
063290.jpg,70,110,106,111,86,134,73,153,105,153
063293.jpg,73,109,103,110,100,133,73,157,105,155
063297.jpg,71,111,106,110,86,136,74,153,102,154
063299.jpg,70,113,108,110,81,129,72,151,102,154
063308.jpg,68,111,108,112,87,130,73,151,105,152
063323.jpg,70,110,106,112,87,134,75,154,104,152
063324.jpg,68,112,109,112,84,134,73,151,104,151
063332.jpg,68,111,109,112,89,136,68,151,109,152
063359.jpg,69,112,108,112,87,137,73,152,104,151
063383.jpg,70,111,107,111,82,134,74,152,103,153
063403.jpg,69,111,108,111,85,133,69,151,108,153
063422.jpg,66,113,111,113,83,141,64,149,113,149
063444.jpg,67,112,110,112,87,132,66,150,111,150
063486.jpg,71,111,107,110,93,134,76,153,99,154
063527.jpg,72,110,106,110,90,136,74,154,102,154
063534.jpg,69,111,107,111,88,138,73,151,104,153
063582.jpg,69,111,108,111,88,138,73,151,104,153
063588.jpg,68,112,109,111,87,137,66,151,110,151
063597.jpg,72,112,106,109,101,139,74,155,100,153
063603.jpg,69,111,108,112,89,131,71,151,106,153
063614.jpg,70,111,107,111,89,140,71,153,105,152
063615.jpg,69,111,108,112,92,131,73,151,104,152
063628.jpg,72,110,106,110,95,139,76,154,100,154
063639.jpg,83,107,96,104,74,138,81,163,93,164
063643.jpg,67,112,109,112,84,134,72,150,106,151
063654.jpg,71,111,106,110,83,132,74,154,102,153
063655.jpg,69,110,107,112,94,131,74,152,104,153
063666.jpg,69,111,108,112,78,136,71,151,106,153
063691.jpg,67,112,110,112,89,133,68,151,109,150
063698.jpg,67,112,110,112,91,140,67,151,110,149
063706.jpg,69,111,107,112,92,134,73,152,105,153
063720.jpg,71,111,106,111,89,137,73,153,103,154
063732.jpg,69,111,108,111,88,138,75,152,102,153
063747.jpg,71,110,106,111,89,135,73,154,104,153
063767.jpg,70,110,107,111,89,134,74,153,104,153
063850.jpg,69,112,109,111,75,139,67,150,109,152
063852.jpg,71,111,106,110,82,131,74,155,101,153
063866.jpg,70,111,107,111,77,133,72,152,105,154
063890.jpg,71,111,106,110,87,136,73,154,103,152
063929.jpg,68,111,108,112,90,139,70,151,108,152
063947.jpg,67,113,110,112,90,142,67,150,110,149
063964.jpg,68,112,109,112,95,134,67,150,110,152
063991.jpg,69,112,108,111,94,133,75,152,101,152
064025.jpg,69,111,107,112,82,136,70,151,108,154
064033.jpg,70,111,107,111,89,134,72,152,105,153
064047.jpg,71,111,107,110,87,138,73,153,103,154
064049.jpg,71,109,105,111,100,130,73,153,106,156
064060.jpg,69,111,108,111,83,141,71,151,105,152
064080.jpg,69,111,108,112,88,135,73,152,104,151
064125.jpg,69,111,108,111,89,138,73,152,104,152
064207.jpg,69,111,108,111,89,137,72,152,105,152
064232.jpg,70,111,107,111,80,137,74,152,104,154
064243.jpg,70,113,108,109,99,142,66,152,108,153
064274.jpg,70,109,105,112,77,138,73,153,107,155
064277.jpg,71,110,106,111,98,135,75,155,103,152
064297.jpg,72,109,104,110,101,135,76,156,102,154
064301.jpg,67,111,109,112,94,121,70,150,108,151
064316.jpg,68,110,108,113,83,144,72,152,107,151
064318.jpg,68,112,109,112,88,135,72,151,105,151
064320.jpg,69,111,108,112,79,138,69,152,109,152
064325.jpg,67,113,110,112,91,130,71,150,105,150
064377.jpg,71,106,103,114,72,134,78,154,106,156
064399.jpg,71,112,107,109,104,135,68,155,107,152
064467.jpg,69,111,108,111,80,134,69,152,108,152
064526.jpg,69,112,109,111,96,136,69,152,106,152
064589.jpg,68,112,109,112,91,137,68,151,109,151
064593.jpg,69,111,108,111,88,138,75,151,102,152
064620.jpg,73,110,104,109,105,133,75,157,100,154
064628.jpg,69,111,108,111,88,134,73,152,104,152
064631.jpg,70,110,106,111,83,138,72,153,106,153
064659.jpg,70,111,107,111,88,137,71,151,105,154
064682.jpg,69,111,108,111,92,134,71,151,107,153
064713.jpg,70,112,108,110,96,134,69,153,106,151
064719.jpg,71,111,106,110,97,136,73,154,103,154
064728.jpg,69,112,108,111,86,136,71,152,105,152
064732.jpg,70,111,107,111,85,128,72,153,105,153
064740.jpg,69,112,108,111,87,125,72,151,104,153
064761.jpg,69,111,108,111,87,132,74,153,103,152
064763.jpg,70,111,108,111,90,134,73,152,104,152
064784.jpg,67,112,110,113,88,137,67,149,110,151
064813.jpg,71,112,108,109,92,140,69,155,105,151
064844.jpg,70,111,107,111,88,133,75,153,102,153
064864.jpg,71,110,106,111,88,139,74,153,104,154
064867.jpg,67,113,110,112,87,136,65,150,111,150
064876.jpg,68,112,109,112,88,132,66,151,111,151
064880.jpg,68,112,109,112,95,134,65,151,111,151
064884.jpg,69,111,108,112,88,140,72,152,105,151
064889.jpg,69,111,108,112,88,132,70,151,107,152
064902.jpg,72,112,106,108,73,131,71,153,102,155
064917.jpg,70,111,107,111,87,135,73,152,103,153
064921.jpg,68,111,108,112,81,138,69,151,109,152
064923.jpg,72,110,105,110,76,134,75,155,102,154
064925.jpg,79,111,101,104,68,136,81,158,90,162
064933.jpg,69,112,108,111,83,132,70,152,107,151
064976.jpg,70,111,107,111,81,137,75,151,102,154
064995.jpg,69,111,108,111,94,135,71,151,106,153
064998.jpg,71,109,105,111,101,132,77,155,102,154
065006.jpg,68,110,107,112,80,144,69,152,110,152
065016.jpg,67,110,108,114,80,136,69,148,111,153
065025.jpg,70,111,107,111,88,133,71,152,105,153
065036.jpg,70,110,106,112,95,135,73,153,105,153
065041.jpg,69,111,108,111,95,138,70,152,107,151
065115.jpg,69,112,109,111,88,138,72,151,104,152
065135.jpg,70,111,107,111,81,132,73,153,104,153
065254.jpg,68,113,110,111,93,137,69,151,106,149
065258.jpg,70,111,107,111,86,132,75,152,102,154
065279.jpg,68,111,108,112,84,138,70,151,108,151
065285.jpg,68,112,109,112,84,133,69,151,108,151
065296.jpg,68,112,109,112,85,137,67,150,110,151
065298.jpg,73,112,105,108,77,133,71,156,103,154
065307.jpg,67,112,110,113,87,138,65,149,112,151
065310.jpg,68,111,108,112,88,143,68,150,110,153
065358.jpg,67,112,110,112,89,144,70,151,106,150
065383.jpg,73,109,104,110,71,130,76,156,102,156
065387.jpg,69,111,108,111,86,137,66,151,111,152
065396.jpg,69,112,109,111,90,140,67,152,109,151
065397.jpg,69,111,108,111,85,131,66,151,110,153
065408.jpg,69,111,107,111,86,138,70,152,108,152
065415.jpg,70,111,107,111,91,135,72,151,105,154
065434.jpg,69,111,108,112,94,133,70,152,108,152
065501.jpg,71,111,106,110,80,138,72,154,105,153
065555.jpg,69,112,108,111,87,141,69,151,108,153
065569.jpg,69,111,108,112,97,134,67,150,110,153
065581.jpg,72,113,107,108,74,130,71,155,101,153
065586.jpg,68,111,108,112,92,135,71,152,107,152
065608.jpg,70,111,107,111,89,136,72,153,105,152
065648.jpg,67,112,110,112,85,138,66,150,110,150
065729.jpg,70,110,106,111,81,138,74,152,105,155
065759.jpg,67,113,111,112,86,136,66,150,110,149
065777.jpg,68,111,108,112,87,131,70,149,108,154
065790.jpg,69,112,108,111,87,136,71,152,105,152
065791.jpg,67,111,109,113,83,139,67,149,111,151
065792.jpg,70,111,107,111,94,137,70,152,107,153
065797.jpg,69,111,107,112,91,140,67,153,111,151
065802.jpg,66,111,110,113,86,142,69,148,110,152
065811.jpg,69,112,109,111,99,137,68,153,107,149
065819.jpg,68,109,107,113,85,136,74,152,107,152
065847.jpg,69,111,108,111,84,139,71,152,105,152
065882.jpg,67,112,110,112,87,136,67,150,110,151
065888.jpg,71,111,106,110,97,137,70,154,106,154
065895.jpg,67,112,109,112,89,137,70,152,108,149
065932.jpg,69,111,108,111,85,133,71,153,105,151
065959.jpg,69,112,108,111,87,128,71,151,105,152
065977.jpg,68,112,109,112,88,137,68,151,109,151
065984.jpg,68,111,108,112,83,137,66,151,112,152
066022.jpg,68,111,109,112,89,137,70,151,108,151
066039.jpg,68,112,109,111,88,137,72,152,104,151
066090.jpg,70,111,106,111,91,133,73,154,104,153
066101.jpg,67,112,109,112,91,134,70,149,107,152
066132.jpg,72,110,105,110,98,130,74,155,103,154
066150.jpg,69,111,108,111,87,138,70,151,107,153
066158.jpg,69,111,108,112,89,137,71,152,107,151
066176.jpg,69,112,108,111,84,136,72,151,104,152
066191.jpg,68,112,110,112,89,145,67,149,110,152
066203.jpg,69,112,108,111,83,133,69,151,107,153
066258.jpg,67,112,110,112,88,140,67,150,109,151
066264.jpg,68,113,110,111,91,132,68,151,107,151
066265.jpg,78,105,97,108,114,137,85,160,95,162
066269.jpg,69,112,108,111,86,139,75,152,102,152
066273.jpg,71,111,107,110,100,135,74,153,102,154
066278.jpg,68,111,108,112,80,139,70,152,108,151
066283.jpg,69,111,107,111,84,134,72,152,106,153
066317.jpg,68,111,108,112,89,140,69,150,109,152
066320.jpg,68,111,108,113,87,132,70,151,109,151
066365.jpg,69,111,108,111,83,136,73,150,104,155
066385.jpg,67,111,109,113,80,141,67,150,111,152
066391.jpg,70,111,108,111,93,133,75,152,102,152
066443.jpg,68,112,109,112,89,127,73,151,104,151
066444.jpg,72,110,105,110,82,134,73,154,104,155
066455.jpg,68,112,109,112,94,139,67,151,110,150
066466.jpg,68,112,110,112,87,134,66,150,110,151
066478.jpg,71,110,106,111,96,134,73,154,104,154
066493.jpg,69,112,108,111,86,141,69,149,108,155
066503.jpg,70,112,108,110,83,132,71,152,104,152
066521.jpg,69,111,108,111,83,137,70,153,107,152
066525.jpg,68,111,109,112,83,137,68,150,109,152
066531.jpg,71,110,105,111,98,136,79,155,99,153
066535.jpg,70,111,107,111,80,138,73,153,104,152
066553.jpg,68,112,109,112,87,137,71,151,105,152
066586.jpg,71,111,106,110,98,142,72,155,104,152
066605.jpg,68,113,109,111,91,137,67,150,109,151
066617.jpg,68,111,108,112,94,132,72,151,106,151
066623.jpg,68,112,109,111,90,136,66,152,110,150
066625.jpg,68,111,108,112,82,134,70,151,108,152
066634.jpg,68,112,109,112,90,139,70,151,107,150
066656.jpg,68,112,109,111,90,136,67,151,109,151
066669.jpg,68,112,109,112,86,138,67,151,110,151
066675.jpg,70,111,107,111,88,120,73,153,104,152
066676.jpg,68,112,109,112,88,143,70,150,107,151
066728.jpg,72,111,106,109,84,124,73,155,103,153
066742.jpg,69,110,107,112,89,131,73,152,106,152
066771.jpg,67,112,109,112,83,141,72,151,105,150
066777.jpg,68,112,110,111,83,136,67,150,109,151
066781.jpg,70,111,107,111,87,136,76,153,100,152
066798.jpg,68,111,108,112,78,137,69,151,109,151
066825.jpg,68,111,108,112,87,132,69,151,108,152
066827.jpg,70,110,107,111,98,135,74,152,104,154
066876.jpg,71,110,106,111,90,136,74,154,103,153
066890.jpg,68,112,109,111,85,137,67,151,110,152
066912.jpg,68,112,109,112,85,139,67,151,110,150
066919.jpg,67,112,109,113,82,139,68,149,110,151
066922.jpg,68,111,109,112,83,136,72,151,106,151
066958.jpg,70,112,108,111,84,134,74,152,102,153
066998.jpg,70,111,107,111,74,137,70,152,108,153
067002.jpg,74,112,106,107,102,137,71,157,101,153
067009.jpg,70,112,108,111,88,133,70,154,106,150
067045.jpg,67,112,110,112,90,141,66,150,111,151
067053.jpg,70,114,109,109,99,142,70,154,103,149
067059.jpg,69,111,107,111,91,130,74,152,104,153
067131.jpg,71,112,107,110,95,140,69,152,107,154
067134.jpg,69,112,108,111,96,136,69,152,107,151
067148.jpg,70,112,107,110,83,132,72,153,104,153
067161.jpg,70,110,107,111,91,132,74,154,104,152
067187.jpg,69,110,107,112,81,138,71,152,108,152
067222.jpg,70,112,108,111,89,130,67,152,109,152
067277.jpg,69,112,109,111,89,124,71,151,105,152
067306.jpg,70,111,107,111,93,137,71,154,105,151
067307.jpg,69,111,108,112,90,138,70,153,107,151
067314.jpg,69,111,108,112,81,133,68,151,109,152
067318.jpg,71,110,106,110,90,129,71,155,106,153
067324.jpg,73,106,101,112,106,131,78,159,104,155
067328.jpg,68,112,109,112,91,142,68,150,108,151
067409.jpg,70,111,107,111,87,140,71,153,106,153
067467.jpg,70,111,107,111,92,138,70,153,107,152
067513.jpg,72,111,105,110,86,131,74,155,102,154
067561.jpg,67,112,110,112,87,140,68,149,109,150
067633.jpg,69,111,108,112,83,136,71,151,107,153
067638.jpg,73,106,101,112,63,137,74,156,108,158
067646.jpg,71,109,105,111,71,140,72,152,106,155
067650.jpg,66,113,111,113,90,141,67,149,110,149
067659.jpg,69,113,109,110,74,132,69,151,105,152
067687.jpg,69,112,109,111,86,132,73,151,103,152
067697.jpg,70,111,107,111,85,136,67,152,110,153
067721.jpg,67,112,110,113,90,137,65,150,112,150
067727.jpg,67,112,110,112,91,135,66,150,110,150
067732.jpg,68,111,108,112,91,127,72,151,106,152
067748.jpg,68,112,110,112,97,137,70,151,107,149
067768.jpg,69,111,108,111,85,133,65,152,112,152
067786.jpg,70,111,107,111,91,134,73,153,103,152
067788.jpg,70,110,106,111,90,138,75,153,103,154
067814.jpg,70,112,107,110,96,136,74,153,102,153
067817.jpg,73,112,106,108,100,137,68,155,105,154
067818.jpg,69,111,108,112,80,135,69,153,108,150
067827.jpg,68,112,109,112,87,136,73,150,104,151
067853.jpg,69,110,107,112,81,138,75,152,104,153
067880.jpg,68,112,109,111,82,137,71,151,105,152
067960.jpg,69,111,108,112,89,132,71,151,107,152
068016.jpg,68,112,109,112,89,136,70,151,107,151
068035.jpg,67,112,109,112,85,136,66,150,111,151
068048.jpg,71,113,108,108,79,123,71,155,101,151
068089.jpg,68,112,110,112,82,136,67,150,110,151
068115.jpg,68,112,110,112,89,140,65,151,111,150
068129.jpg,71,109,105,111,104,123,73,151,105,157
068131.jpg,70,110,107,112,80,139,72,154,106,152
068137.jpg,67,112,110,113,87,136,68,151,109,149
068184.jpg,72,108,104,111,104,130,76,153,103,157
068192.jpg,69,111,108,111,79,132,68,151,109,153
068205.jpg,69,111,108,112,97,130,71,152,106,152
068206.jpg,69,112,108,112,87,140,66,152,111,151
068234.jpg,68,111,108,112,89,135,72,151,105,152
068270.jpg,69,111,108,112,90,138,65,152,112,152
068318.jpg,70,112,108,110,79,134,74,154,102,152
068343.jpg,69,113,109,110,81,129,77,151,98,152
068350.jpg,67,112,109,112,84,141,65,150,112,150
068351.jpg,68,112,109,112,88,136,73,151,104,152
068376.jpg,69,111,108,111,96,135,72,152,105,152
068381.jpg,69,111,108,111,86,136,68,151,108,153
068387.jpg,70,112,109,110,85,126,74,152,101,151
068427.jpg,70,110,106,112,77,137,74,153,104,154
068465.jpg,68,112,109,112,91,137,68,152,109,149
068496.jpg,70,110,107,111,91,137,71,153,107,153
068513.jpg,69,112,109,111,89,138,69,151,107,152
068516.jpg,67,113,110,112,88,136,65,150,111,149
068550.jpg,67,111,109,113,88,137,74,151,104,150
068604.jpg,69,112,108,111,88,136,70,152,106,153
068611.jpg,70,112,108,110,95,137,70,153,106,152
068618.jpg,69,112,108,111,87,140,68,151,108,153
068627.jpg,70,111,107,111,86,135,72,153,104,154
068658.jpg,67,112,110,112,87,126,72,151,105,150
068659.jpg,68,111,108,112,79,142,69,151,108,151
068680.jpg,68,112,109,111,88,140,70,151,107,151
068681.jpg,71,111,106,110,81,136,73,153,103,154
068687.jpg,70,110,106,112,79,135,72,151,107,154
068692.jpg,69,111,108,111,84,136,68,152,109,152
068697.jpg,69,111,107,111,82,138,71,151,107,153
068714.jpg,68,111,109,112,87,133,72,152,106,150
068723.jpg,69,111,108,112,90,140,71,151,107,152
068736.jpg,70,112,107,110,87,134,70,151,105,154
068744.jpg,67,111,109,112,89,137,67,150,111,152
068763.jpg,71,111,106,110,88,139,73,152,104,155
068771.jpg,67,112,110,112,87,140,66,150,110,151
068829.jpg,69,111,107,111,85,132,71,152,106,152
068858.jpg,70,110,107,112,85,139,72,151,106,154
068884.jpg,68,112,109,112,87,130,74,150,103,152
068903.jpg,69,111,107,112,87,139,75,152,103,152
068914.jpg,69,112,109,111,89,131,68,151,108,152
068923.jpg,69,112,109,111,89,132,68,151,108,152
068942.jpg,69,110,107,112,93,135,73,152,105,152
069001.jpg,68,111,109,112,89,138,67,151,110,151
069019.jpg,72,112,106,109,102,139,69,156,105,152
069025.jpg,68,112,109,112,85,137,72,150,105,152
069034.jpg,71,112,107,110,81,130,74,153,101,153
069061.jpg,69,111,107,111,97,139,69,152,109,152
069066.jpg,69,111,108,112,88,137,69,151,109,153
069083.jpg,68,111,108,112,87,139,72,152,106,151
069101.jpg,69,112,109,111,89,133,74,151,102,151
069106.jpg,69,112,108,111,94,135,71,152,104,152
069111.jpg,68,112,109,111,82,129,68,151,108,151
069117.jpg,69,111,107,111,89,132,72,152,105,152
069144.jpg,68,112,109,111,84,129,72,150,104,152
069201.jpg,69,111,108,111,89,135,72,152,105,152
069204.jpg,72,110,105,109,102,129,75,154,101,156
069216.jpg,69,112,109,111,91,140,69,150,106,152
069227.jpg,69,112,109,111,87,138,72,151,105,151
069269.jpg,68,113,110,111,87,126,69,152,107,149
069270.jpg,71,110,106,111,86,140,73,155,104,153
069275.jpg,71,114,108,109,96,138,74,154,99,151
069285.jpg,69,110,107,112,85,135,74,152,105,153
069294.jpg,73,111,105,109,103,132,73,157,102,153
069300.jpg,70,111,107,111,80,138,74,152,104,154
069310.jpg,69,113,109,110,86,137,71,152,103,150
069410.jpg,72,109,104,111,80,132,73,154,106,157
069466.jpg,69,111,108,111,86,144,74,152,103,152
069477.jpg,68,111,108,112,86,140,70,151,108,152
069484.jpg,69,110,107,112,77,135,69,152,110,154
069506.jpg,68,112,109,112,90,134,68,152,108,151
069521.jpg,69,110,107,112,88,130,74,152,104,152
069537.jpg,69,110,107,112,75,139,75,150,103,154
069565.jpg,70,112,107,110,89,131,71,152,105,153
069583.jpg,68,111,108,112,89,135,75,151,103,152
069585.jpg,67,112,110,112,92,134,66,151,111,150
069599.jpg,68,112,109,112,84,132,73,150,104,152
069614.jpg,76,108,101,108,107,135,78,159,99,158
069622.jpg,72,110,106,110,89,130,73,154,104,154
069625.jpg,67,111,109,113,92,142,67,151,112,150
069657.jpg,71,109,104,111,82,137,75,152,104,157
069671.jpg,68,112,109,112,89,134,67,150,110,152
069733.jpg,69,112,108,111,77,136,67,152,109,151
069739.jpg,68,111,109,112,86,142,70,149,108,153
069743.jpg,69,112,108,111,87,133,68,152,108,152
069752.jpg,69,110,107,112,78,140,72,151,106,154
069773.jpg,69,111,108,112,88,141,67,152,111,152
069794.jpg,70,111,107,111,85,138,72,153,104,152
069802.jpg,69,112,108,111,87,132,74,151,103,152
069834.jpg,70,110,107,111,101,136,76,153,102,152
069875.jpg,70,112,108,110,85,133,72,153,104,152
069914.jpg,72,109,104,110,100,131,76,155,103,155
069926.jpg,69,111,107,111,82,139,71,153,107,152
069927.jpg,70,113,108,110,93,141,67,151,107,153
069946.jpg,69,111,108,112,90,136,70,151,108,152
069961.jpg,69,112,108,111,88,135,70,151,107,152
069965.jpg,71,111,106,110,88,130,71,154,105,153
069991.jpg,75,104,99,112,108,133,81,156,102,160
070005.jpg,68,112,109,112,86,141,71,153,106,149
